id,format,rating,uploadtime
gen7ou-1169125457,[Gen 7] OU,1361.0,1597458057
gen7ou-1169129482,[Gen 7] OU,1433.0,1597457857
gen7ou-1169289493,[Gen 7] OU,1406.0,1597491044
gen7ou-1169290780,[Gen 7] OU,1434.0,1597491437
gen7ou-1169292719,[Gen 7] OU,1029.0,1597491776
gen7ou-1169296824,[Gen 7] OU,1036.0,1597492695
gen7ou-1169303276,[Gen 7] OU,1426.0,1597493894
gen7ou-1169304729,[Gen 7] OU,1556.0,1597494382
gen7ou-1169305471,[Gen 7] OU,1051.0,1597494597
gen7ou-1169306859,[Gen 7] OU,1042.0,1597494731
gen7ou-1169309050,[Gen 7] OU,1234.0,1597495217
gen7ou-1169311000,[Gen 7] OU,1490.0,1597495668
gen7ou-1169312882,[Gen 7] OU,1240.0,1597496055
gen7ou-1169315136,[Gen 7] OU,1218.0,1597496372
gen7ou-1169316933,[Gen 7] OU,1258.0,1597496593
gen7ou-1169317327,[Gen 7] OU,1144.0,1597496699
gen7ou-1169323792,[Gen 7] OU,1068.0,1597497908
gen7ou-1169331282,[Gen 7] OU,1057.0,1597499231
gen7ou-1169332854,[Gen 7] OU,1331.0,1597499720
gen7ou-1169335825,[Gen 7] OU,1371.0,1597500052
gen7ou-1169339509,[Gen 7] OU,1159.0,1597500772
gen7ou-1169344956,[Gen 7] OU,1431.0,1597501663
gen7ou-1169348529,[Gen 7] OU,1192.0,1597502326
gen7ou-1169349320,[Gen 7] OU,1170.0,1597502178
gen7ou-1169360622,[Gen 7] OU,1191.0,1597503714
gen7ou-1175676204,[Gen 7] OU,1174.0,1598446858
gen7ou-1175676248,[Gen 7] OU,1170.0,1598446167
gen7ou-1175680539,[Gen 7] OU,1054.0,1598446695
gen7ou-1175680607,[Gen 7] OU,1132.0,1598446837
gen7ou-1175681047,[Gen 7] OU,1201.0,1598446932
gen7ou-1175696025,[Gen 7] OU,1373.0,1598449103
gen7ou-1175696356,[Gen 7] OU,1474.0,1598449584
gen7ou-1175700190,[Gen 7] OU,1233.0,1598449621
gen7ou-1175714804,[Gen 7] OU,1121.0,1598451446
gen7ou-1175717191,[Gen 7] OU,1268.0,1598451942
gen7ou-1179022453,[Gen 7] OU,1202.0,1598926531
gen7ou-1179024025,[Gen 7] OU,1003.0,1598926612
gen7ou-1179024751,[Gen 7] OU,1426.0,1598926831
gen7ou-1179027899,[Gen 7] OU,1401.0,1598927407
gen7ou-1179030217,[Gen 7] OU,1114.0,1598928070
gen7ou-1179032198,[Gen 7] OU,1185.0,1598928328
gen7ou-1179032793,[Gen 7] OU,1031.0,1598927958
gen7ou-1179037599,[Gen 7] OU,1309.0,1598928724
gen7ou-1179048101,[Gen 7] OU,1285.0,1598930685
gen7ou-1179049658,[Gen 7] OU,1337.0,1598930670
gen7ou-1179056649,[Gen 7] OU,1393.0,1598931534
gen7ou-1179058671,[Gen 7] OU,1096.0,1598931980
gen7ou-1179059313,[Gen 7] OU,1284.0,1598931868
gen7ou-1179063308,[Gen 7] OU,1483.0,1598932470
gen7ou-1179064022,[Gen 7] OU,1376.0,1598933193
gen7ou-1179067591,[Gen 7] OU,1359.0,1598933925
gen7ou-1179067657,[Gen 7] OU,1181.0,1598933199
gen7ou-1179070011,[Gen 7] OU,1162.0,1598933761
gen7ou-1179073657,[Gen 7] OU,1242.0,1598934293
gen7ou-1179074267,[Gen 7] OU,1165.0,1598934459
gen7ou-1179076030,[Gen 7] OU,1139.0,1598934524
gen7ou-1179078466,[Gen 7] OU,1439.0,1598935313
gen7ou-1179078534,[Gen 7] OU,1092.0,1598935185
gen7ou-1179079982,[Gen 7] OU,1175.0,1598935290
gen7ou-1179080075,[Gen 7] OU,1284.0,1598935428
gen7ou-1179082063,[Gen 7] OU,1256.0,1598935735
gen7ou-1179083633,[Gen 7] OU,1355.0,1598935989
gen7ou-1179097888,[Gen 7] OU,1401.0,1598938844
gen7ou-1179098277,[Gen 7] OU,1244.0,1598938633
gen7ou-1179100727,[Gen 7] OU,1105.0,1598939324
gen7ou-1179105047,[Gen 7] OU,1451.0,1598940398
gen7ou-1179106600,[Gen 7] OU,1144.0,1598940539
gen7ou-1179107737,[Gen 7] OU,1267.0,1598940631
gen7ou-525459476,[Gen 7] OU,1506.0,1485710904
gen7ou-525461173,[Gen 7] OU,1622.0,1485710990
gen7ou-525462441,[Gen 7] OU,1610.0,1485710968
gen7ou-525464417,[Gen 7] OU,1148.0,1485711307
gen7ou-525465412,[Gen 7] OU,1184.0,1485710954
gen7ou-525465418,[Gen 7] OU,1577.0,1485711368
gen7ou-525465915,[Gen 7] OU,1025.0,1485710985
gen7ou-525466138,[Gen 7] OU,1073.0,1485710907
gen7ou-525466350,[Gen 7] OU,1272.0,1485711269
gen7ou-525467170,[Gen 7] OU,1101.0,1485711455
gen7ou-525467484,[Gen 7] OU,1114.0,1485711314
gen7ou-525468495,[Gen 7] OU,1519.0,1485711309
gen7ou-586396434,[Gen 7] OU,1513.0,1496657140
gen7ou-586397946,[Gen 7] OU,1566.0,1496657052
gen7ou-586397963,[Gen 7] OU,1233.0,1496656909
gen7ou-586398158,[Gen 7] OU,1177.0,1496656987
gen7ou-586398404,[Gen 7] OU,1299.0,1496656952
gen7ou-586398482,[Gen 7] OU,1325.0,1496656798
gen7ou-586399917,[Gen 7] OU,1152.0,1496657398
gen7ou-586399976,[Gen 7] OU,1315.0,1496658036
gen7ou-586399996,[Gen 7] OU,1073.0,1496657245
gen7ou-586400022,[Gen 7] OU,1190.0,1496657114
gen7ou-586400104,[Gen 7] OU,1250.0,1496657253
gen7ou-586400217,[Gen 7] OU,1081.0,1496657388
gen7ou-586400227,[Gen 7] OU,1350.0,1496657309
gen7ou-586400321,[Gen 7] OU,1060.0,1496657152
gen7ou-586400683,[Gen 7] OU,1775.0,1496657573
gen7ou-586401032,[Gen 7] OU,1266.0,1496657532
gen7ou-586401274,[Gen 7] OU,1093.0,1496657789
gen7ou-586401342,[Gen 7] OU,1620.0,1496657427
gen7ou-586401571,[Gen 7] OU,1495.0,1496657517
gen7ou-586401685,[Gen 7] OU,1070.0,1496658061
gen7ou-586401826,[Gen 7] OU,1051.0,1496657742
gen7ou-586401958,[Gen 7] OU,1224.0,1496657605
gen7ou-586401969,[Gen 7] OU,1058.0,1496658427
gen7ou-586401998,[Gen 7] OU,1411.0,1496657923
gen7ou-586402291,[Gen 7] OU,1163.0,1496657564
gen7ou-586402366,[Gen 7] OU,1199.0,1496658125
gen7ou-586403119,[Gen 7] OU,1546.0,1496658340
gen7ou-586403218,[Gen 7] OU,1064.0,1496657835
gen7ou-586403463,[Gen 7] OU,1103.0,1496658020
gen7ou-586403582,[Gen 7] OU,1062.0,1496658329
gen7ou-586404144,[Gen 7] OU,1115.0,1496658304
gen7ou-586404214,[Gen 7] OU,1523.0,1496658450
gen7ou-586404402,[Gen 7] OU,1173.0,1496658436
gen7ou-586404424,[Gen 7] OU,1167.0,1496658421
gen7ou-586405294,[Gen 7] OU,1116.0,1496658901
gen7ou-586405301,[Gen 7] OU,1461.0,1496658951
gen7ou-586405427,[Gen 7] OU,1093.0,1496658602
gen7ou-586405536,[Gen 7] OU,1349.0,1496658822
gen7ou-586406748,[Gen 7] OU,1117.0,1496659426
gen7ou-586406854,[Gen 7] OU,1291.0,1496659167
gen7ou-586406954,[Gen 7] OU,1348.0,1496659433
gen7ou-586407462,[Gen 7] OU,1406.0,1496659372
gen7ou-587730086,[Gen 7] OU,1694.0,1496897321
gen7ou-587734611,[Gen 7] OU,1742.0,1496897050
gen7ou-587738238,[Gen 7] OU,1046.0,1496897496
gen7ou-587738391,[Gen 7] OU,1439.0,1496897980
gen7ou-587738860,[Gen 7] OU,1579.0,1496897021
gen7ou-587738975,[Gen 7] OU,1178.0,1496897071
gen7ou-587739678,[Gen 7] OU,1211.0,1496897182
gen7ou-587739998,[Gen 7] OU,1326.0,1496897086
gen7ou-587740265,[Gen 7] OU,1189.0,1496897552
gen7ou-587741205,[Gen 7] OU,1199.0,1496897955
gen7ou-587741394,[Gen 7] OU,1426.0,1496897820
gen7ou-587741500,[Gen 7] OU,1397.0,1496897940
gen7ou-587741554,[Gen 7] OU,1022.0,1496897528
gen7ou-587741599,[Gen 7] OU,1202.0,1496897624
gen7ou-587741619,[Gen 7] OU,1190.0,1496897612
gen7ou-587741866,[Gen 7] OU,1026.0,1496897583
gen7ou-587741875,[Gen 7] OU,1150.0,1496897935
gen7ou-587741876,[Gen 7] OU,1312.0,1496897827
gen7ou-587742224,[Gen 7] OU,1061.0,1496898079
gen7ou-587742800,[Gen 7] OU,1462.0,1496897592
gen7ou-587742895,[Gen 7] OU,1108.0,1496898281
gen7ou-587742932,[Gen 7] OU,1601.0,1496898254
gen7ou-587743289,[Gen 7] OU,1291.0,1496898748
gen7ou-587743361,[Gen 7] OU,1361.0,1496897849
gen7ou-587743554,[Gen 7] OU,1076.0,1496898149
gen7ou-587743664,[Gen 7] OU,1355.0,1496898380
gen7ou-587743778,[Gen 7] OU,1081.0,1496898003
gen7ou-587744359,[Gen 7] OU,1178.0,1496898287
gen7ou-587744538,[Gen 7] OU,1480.0,1496898661
gen7ou-587744640,[Gen 7] OU,1310.0,1496898741
gen7ou-587744676,[Gen 7] OU,1049.0,1496898257
gen7ou-587744734,[Gen 7] OU,1267.0,1496898758
gen7ou-587745133,[Gen 7] OU,1001.0,1496898478
gen7ou-587745660,[Gen 7] OU,1191.0,1496898880
gen7ou-587745794,[Gen 7] OU,1202.0,1496898807
gen7ou-587745986,[Gen 7] OU,1365.0,1496898689
gen7ou-587746061,[Gen 7] OU,1191.0,1496898650
gen7ou-587746469,[Gen 7] OU,1380.0,1496898755
gen7ou-592034674,[Gen 7] OU,1487.0,1497721025
gen7ou-592034745,[Gen 7] OU,1267.0,1497720809
gen7ou-592035106,[Gen 7] OU,1100.0,1497720873
gen7ou-592035404,[Gen 7] OU,1230.0,1497720879
gen7ou-592036365,[Gen 7] OU,1123.0,1497720815
gen7ou-592037231,[Gen 7] OU,1450.0,1497721439
gen7ou-592038441,[Gen 7] OU,1099.0,1497721107
gen7ou-592038531,[Gen 7] OU,1115.0,1497721090
gen7ou-592038744,[Gen 7] OU,1161.0,1497721032
gen7ou-592038991,[Gen 7] OU,1205.0,1497721275
gen7ou-592039122,[Gen 7] OU,1085.0,1497721260
gen7ou-592039338,[Gen 7] OU,1115.0,1497721421
gen7ou-592039577,[Gen 7] OU,1146.0,1497721234
gen7ou-592040017,[Gen 7] OU,1097.0,1497721425
gen7ou-592040346,[Gen 7] OU,1065.0,1497721184
gen7ou-592040523,[Gen 7] OU,1144.0,1497721347
gen7ou-592041445,[Gen 7] OU,1149.0,1497721215
gen7ou-592041825,[Gen 7] OU,1206.0,1497721677
gen7ou-592042170,[Gen 7] OU,1032.0,1497721381
gen7ou-592043329,[Gen 7] OU,1152.0,1497721716
gen7ou-592043977,[Gen 7] OU,1259.0,1497721749
gen7ou-592504211,[Gen 7] OU,1095.0,1497812068
gen7ou-592504389,[Gen 7] OU,1367.0,1497811923
gen7ou-592505074,[Gen 7] OU,1423.0,1497811868
gen7ou-592505212,[Gen 7] OU,1331.0,1497811690
gen7ou-592506019,[Gen 7] OU,1157.0,1497811686
gen7ou-592506536,[Gen 7] OU,1084.0,1497811906
gen7ou-592506767,[Gen 7] OU,1187.0,1497811906
gen7ou-592506954,[Gen 7] OU,1555.0,1497811889
gen7ou-592507158,[Gen 7] OU,1313.0,1497811959
gen7ou-592507901,[Gen 7] OU,1402.0,1497811973
gen7ou-592507980,[Gen 7] OU,1259.0,1497812195
gen7ou-592508284,[Gen 7] OU,1622.0,1497812017
gen7ou-592508577,[Gen 7] OU,1153.0,1497812478
gen7ou-592509016,[Gen 7] OU,1185.0,1497812349
gen7ou-592509759,[Gen 7] OU,1828.0,1497812102
gen7ou-592509883,[Gen 7] OU,1123.0,1497812562
gen7ou-592509887,[Gen 7] OU,1107.0,1497812458
gen7ou-592510020,[Gen 7] OU,1758.0,1497812239
gen7ou-592510095,[Gen 7] OU,1160.0,1497812784
gen7ou-592510188,[Gen 7] OU,1293.0,1497812428
gen7ou-592510378,[Gen 7] OU,1392.0,1497812782
gen7ou-592510798,[Gen 7] OU,1577.0,1497812515
gen7ou-592511172,[Gen 7] OU,1079.0,1497812644
gen7ou-592511458,[Gen 7] OU,1456.0,1497812957
gen7ou-592511485,[Gen 7] OU,1151.0,1497812841
gen7ou-592511545,[Gen 7] OU,1504.0,1497812912
gen7ou-592511693,[Gen 7] OU,1098.0,1497812406
gen7ou-592511833,[Gen 7] OU,1309.0,1497812629
gen7ou-592511888,[Gen 7] OU,1342.0,1497812790
gen7ou-592512231,[Gen 7] OU,1085.0,1497812636
gen7ou-592512271,[Gen 7] OU,1425.0,1497812757
gen7ou-592514090,[Gen 7] OU,1231.0,1497812910
gen7ou-592514176,[Gen 7] OU,1135.0,1497812885
gen7ou-592516135,[Gen 7] OU,1050.0,1497812899
gen7ou-596875593,[Gen 7] OU,1184.0,1498671548
gen7ou-596878603,[Gen 7] OU,1048.0,1498671143
gen7ou-596879121,[Gen 7] OU,1724.0,1498671444
gen7ou-596879590,[Gen 7] OU,1109.0,1498671337
gen7ou-596880051,[Gen 7] OU,1236.0,1498671647
gen7ou-596880565,[Gen 7] OU,1167.0,1498671136
gen7ou-596880616,[Gen 7] OU,1097.0,1498671094
gen7ou-596881040,[Gen 7] OU,1039.0,1498671283
gen7ou-596881812,[Gen 7] OU,1171.0,1498671128
gen7ou-596882084,[Gen 7] OU,1046.0,1498671501
gen7ou-596882137,[Gen 7] OU,1259.0,1498671299
gen7ou-596882319,[Gen 7] OU,1108.0,1498671416
gen7ou-596882711,[Gen 7] OU,1178.0,1498671392
gen7ou-596882934,[Gen 7] OU,1142.0,1498671289
gen7ou-596883029,[Gen 7] OU,1119.0,1498671367
gen7ou-596883930,[Gen 7] OU,1050.0,1498671311
gen7ou-596884141,[Gen 7] OU,1214.0,1498671957
gen7ou-596884410,[Gen 7] OU,1122.0,1498671613
gen7ou-596884507,[Gen 7] OU,1118.0,1498671844
gen7ou-596884513,[Gen 7] OU,1176.0,1498671597
gen7ou-596884647,[Gen 7] OU,1035.0,1498671632
gen7ou-596884720,[Gen 7] OU,1102.0,1498671661
gen7ou-596884736,[Gen 7] OU,1477.0,1498671897
gen7ou-596885037,[Gen 7] OU,1057.0,1498671648
gen7ou-596885464,[Gen 7] OU,1230.0,1498671814
gen7ou-596885552,[Gen 7] OU,1150.0,1498671868
gen7ou-596885848,[Gen 7] OU,1371.0,1498671816
gen7ou-596887063,[Gen 7] OU,1051.0,1498671892
gen7ou-597516623,[Gen 7] OU,1028.0,1498790266
gen7ou-597516951,[Gen 7] OU,1327.0,1498790087
gen7ou-597517233,[Gen 7] OU,1614.0,1498790336
gen7ou-597517738,[Gen 7] OU,1486.0,1498790052
gen7ou-597517803,[Gen 7] OU,1051.0,1498790040
gen7ou-597517806,[Gen 7] OU,1388.0,1498790100
gen7ou-597518511,[Gen 7] OU,1385.0,1498790091
gen7ou-597519111,[Gen 7] OU,1240.0,1498790279
gen7ou-597519196,[Gen 7] OU,1111.0,1498790271
gen7ou-597519219,[Gen 7] OU,1619.0,1498790406
gen7ou-597519359,[Gen 7] OU,1136.0,1498790425
gen7ou-597519703,[Gen 7] OU,1486.0,1498790409
gen7ou-597519881,[Gen 7] OU,1768.0,1498790958
gen7ou-597520461,[Gen 7] OU,1356.0,1498790550
gen7ou-597521443,[Gen 7] OU,1592.0,1498790783
gen7ou-597521516,[Gen 7] OU,1393.0,1498790791
gen7ou-597521802,[Gen 7] OU,1096.0,1498790919
gen7ou-597521858,[Gen 7] OU,1242.0,1498791557
gen7ou-597521962,[Gen 7] OU,1507.0,1498791643
gen7ou-597522478,[Gen 7] OU,1425.0,1498790845
gen7ou-597522574,[Gen 7] OU,1221.0,1498790903
gen7ou-597522660,[Gen 7] OU,1087.0,1498790765
gen7ou-597522790,[Gen 7] OU,1009.0,1498790916
gen7ou-597522872,[Gen 7] OU,1130.0,1498790986
gen7ou-597523721,[Gen 7] OU,1449.0,1498791409
gen7ou-597523819,[Gen 7] OU,1319.0,1498791241
gen7ou-597523859,[Gen 7] OU,1690.0,1498790914
gen7ou-597523911,[Gen 7] OU,1266.0,1498791343
gen7ou-597523981,[Gen 7] OU,1384.0,1498791619
gen7ou-597524002,[Gen 7] OU,1213.0,1498791041
gen7ou-597524039,[Gen 7] OU,1077.0,1498791181
gen7ou-597524294,[Gen 7] OU,1111.0,1498791152
gen7ou-597524348,[Gen 7] OU,1702.0,1498791133
gen7ou-597524657,[Gen 7] OU,1013.0,1498791051
gen7ou-597525000,[Gen 7] OU,1236.0,1498791450
gen7ou-597525843,[Gen 7] OU,1118.0,1498791462
gen7ou-597526535,[Gen 7] OU,1175.0,1498791623
gen7ou-597526659,[Gen 7] OU,1061.0,1498791487
gen7ou-598749803,[Gen 7] OU,1288.0,1499049684
gen7ou-598750710,[Gen 7] OU,1137.0,1499050003
gen7ou-598751535,[Gen 7] OU,1104.0,1499050022
gen7ou-598751572,[Gen 7] OU,1361.0,1499049792
gen7ou-598751850,[Gen 7] OU,1058.0,1499050024
gen7ou-598751966,[Gen 7] OU,1701.0,1499049723
gen7ou-598752224,[Gen 7] OU,1380.0,1499049693
gen7ou-598752250,[Gen 7] OU,1332.0,1499049849
gen7ou-598752305,[Gen 7] OU,1030.0,1499049834
gen7ou-598752601,[Gen 7] OU,1125.0,1499049884
gen7ou-598752792,[Gen 7] OU,1312.0,1499050692
gen7ou-598753100,[Gen 7] OU,1092.0,1499050097
gen7ou-598753513,[Gen 7] OU,1219.0,1499049908
gen7ou-598753716,[Gen 7] OU,1177.0,1499050297
gen7ou-598753749,[Gen 7] OU,1454.0,1499050024
gen7ou-598753774,[Gen 7] OU,1729.0,1499050047
gen7ou-598753925,[Gen 7] OU,1030.0,1499049959
gen7ou-598754352,[Gen 7] OU,1019.0,1499050200
gen7ou-598754995,[Gen 7] OU,1156.0,1499050512
gen7ou-598755126,[Gen 7] OU,1235.0,1499050311
gen7ou-598755239,[Gen 7] OU,1181.0,1499050571
gen7ou-598755259,[Gen 7] OU,1433.0,1499050346
gen7ou-598755532,[Gen 7] OU,1095.0,1499050497
gen7ou-598755731,[Gen 7] OU,1377.0,1499050355
gen7ou-598756158,[Gen 7] OU,1205.0,1499050788
gen7ou-598756891,[Gen 7] OU,1182.0,1499050751
gen7ou-598757668,[Gen 7] OU,1116.0,1499050780
gen7ou-598758028,[Gen 7] OU,1206.0,1499050977
gen7ou-598758266,[Gen 7] OU,1301.0,1499050922
gen7ou-598758376,[Gen 7] OU,1056.0,1499050957
gen7ou-598758386,[Gen 7] OU,1289.0,1499050999
gen7ou-598758903,[Gen 7] OU,1051.0,1499051095
gen7ou-598759606,[Gen 7] OU,1317.0,1499051025
gen7ou-598878233,[Gen 7] OU,1066.0,1499086634
gen7ou-598878934,[Gen 7] OU,1058.0,1499086608
gen7ou-598879118,[Gen 7] OU,1355.0,1499086628
gen7ou-598879139,[Gen 7] OU,1540.0,1499086585
gen7ou-598879246,[Gen 7] OU,1706.0,1499086608
gen7ou-598879361,[Gen 7] OU,1890.0,1499086921
gen7ou-598879375,[Gen 7] OU,1517.0,1499086605
gen7ou-598879490,[Gen 7] OU,1292.0,1499086909
gen7ou-598879678,[Gen 7] OU,1095.0,1499086653
gen7ou-598879854,[Gen 7] OU,1193.0,1499086633
gen7ou-598880169,[Gen 7] OU,1089.0,1499086620
gen7ou-598880170,[Gen 7] OU,1220.0,1499086693
gen7ou-598880215,[Gen 7] OU,1255.0,1499087028
gen7ou-598880263,[Gen 7] OU,1362.0,1499087164
gen7ou-598881016,[Gen 7] OU,1126.0,1499087144
gen7ou-598881295,[Gen 7] OU,1136.0,1499087491
gen7ou-598881391,[Gen 7] OU,1220.0,1499087470
gen7ou-598882070,[Gen 7] OU,1387.0,1499087524
gen7ou-598882830,[Gen 7] OU,1006.0,1499087530
gen7ou-598882943,[Gen 7] OU,1478.0,1499087641
gen7ou-598883314,[Gen 7] OU,1180.0,1499087585
gen7ou-598883508,[Gen 7] OU,1106.0,1499087439
gen7ou-598883633,[Gen 7] OU,1120.0,1499087685
gen7ou-598883999,[Gen 7] OU,1055.0,1499087728
gen7ou-598884140,[Gen 7] OU,1301.0,1499087685
gen7ou-598885010,[Gen 7] OU,1285.0,1499087908
gen7ou-598885041,[Gen 7] OU,1810.0,1499088101
gen7ou-598885188,[Gen 7] OU,1432.0,1499088595
gen7ou-598885810,[Gen 7] OU,1362.0,1499088182
gen7ou-598886400,[Gen 7] OU,1125.0,1499088375
gen7ou-598886571,[Gen 7] OU,1216.0,1499088846
gen7ou-598886698,[Gen 7] OU,1062.0,1499088417
gen7ou-598886814,[Gen 7] OU,1299.0,1499088602
gen7ou-598886862,[Gen 7] OU,1759.0,1499088436
gen7ou-598886990,[Gen 7] OU,1073.0,1499088401
gen7ou-598887248,[Gen 7] OU,1024.0,1499088755
gen7ou-598887819,[Gen 7] OU,1183.0,1499088795
gen7ou-600661699,[Gen 7] OU,1424.0,1499433792
gen7ou-600662152,[Gen 7] OU,1693.0,1499433774
gen7ou-600662524,[Gen 7] OU,1863.0,1499434154
gen7ou-600663113,[Gen 7] OU,1416.0,1499433420
gen7ou-600663429,[Gen 7] OU,1677.0,1499433251
gen7ou-600664312,[Gen 7] OU,1374.0,1499433543
gen7ou-600665012,[Gen 7] OU,1421.0,1499433450
gen7ou-600665279,[Gen 7] OU,1036.0,1499433497
gen7ou-600665456,[Gen 7] OU,1039.0,1499433224
gen7ou-600665508,[Gen 7] OU,1691.0,1499433800
gen7ou-600665586,[Gen 7] OU,1287.0,1499433533
gen7ou-600666963,[Gen 7] OU,1053.0,1499433540
gen7ou-600667066,[Gen 7] OU,1090.0,1499433523
gen7ou-600667204,[Gen 7] OU,1419.0,1499433774
gen7ou-600667681,[Gen 7] OU,1010.0,1499434097
gen7ou-600667847,[Gen 7] OU,1513.0,1499434290
gen7ou-600667923,[Gen 7] OU,1072.0,1499433932
gen7ou-600667932,[Gen 7] OU,1084.0,1499433650
gen7ou-600667965,[Gen 7] OU,1265.0,1499433761
gen7ou-600668004,[Gen 7] OU,1051.0,1499433817
gen7ou-600668498,[Gen 7] OU,1455.0,1499433991
gen7ou-600668800,[Gen 7] OU,1175.0,1499434448
gen7ou-600669415,[Gen 7] OU,1017.0,1499434186
gen7ou-600669496,[Gen 7] OU,1412.0,1499434271
gen7ou-600669508,[Gen 7] OU,1562.0,1499434586
gen7ou-600669899,[Gen 7] OU,1473.0,1499434399
gen7ou-600669939,[Gen 7] OU,1185.0,1499434623
gen7ou-600669996,[Gen 7] OU,1531.0,1499434608
gen7ou-600670541,[Gen 7] OU,1482.0,1499434300
gen7ou-600670572,[Gen 7] OU,1470.0,1499434675
gen7ou-600670885,[Gen 7] OU,1568.0,1499434279
gen7ou-600670910,[Gen 7] OU,1156.0,1499434445
gen7ou-600670961,[Gen 7] OU,1115.0,1499434663
gen7ou-600670988,[Gen 7] OU,1636.0,1499434451
gen7ou-600671197,[Gen 7] OU,1301.0,1499434290
gen7ou-600671294,[Gen 7] OU,1139.0,1499434509
gen7ou-600671806,[Gen 7] OU,1227.0,1499434807
gen7ou-600672509,[Gen 7] OU,1281.0,1499434800
gen7ou-600672552,[Gen 7] OU,1263.0,1499434747
gen7ou-600672553,[Gen 7] OU,1060.0,1499434518
gen7ou-600672694,[Gen 7] OU,1105.0,1499434747
gen7ou-600673756,[Gen 7] OU,1077.0,1499434849
gen7ou-601722055,[Gen 7] OU,1505.0,1499635296
gen7ou-601722962,[Gen 7] OU,1502.0,1499635882
gen7ou-601723503,[Gen 7] OU,1208.0,1499635655
gen7ou-601723567,[Gen 7] OU,1017.0,1499636023
gen7ou-601723669,[Gen 7] OU,1115.0,1499635525
gen7ou-601724238,[Gen 7] OU,1023.0,1499635578
gen7ou-601724321,[Gen 7] OU,1502.0,1499635629
gen7ou-601724396,[Gen 7] OU,1265.0,1499635521
gen7ou-601724490,[Gen 7] OU,1213.0,1499635713
gen7ou-601725084,[Gen 7] OU,1181.0,1499635723
gen7ou-601725247,[Gen 7] OU,1426.0,1499635516
gen7ou-601725381,[Gen 7] OU,1204.0,1499635537
gen7ou-601725742,[Gen 7] OU,1314.0,1499635623
gen7ou-601725779,[Gen 7] OU,1633.0,1499635805
gen7ou-601725843,[Gen 7] OU,1290.0,1499636079
gen7ou-601725929,[Gen 7] OU,1107.0,1499635540
gen7ou-601726533,[Gen 7] OU,1272.0,1499635716
gen7ou-601726537,[Gen 7] OU,1084.0,1499635849
gen7ou-601726625,[Gen 7] OU,1152.0,1499635868
gen7ou-601726725,[Gen 7] OU,1024.0,1499635761
gen7ou-601726837,[Gen 7] OU,1702.0,1499635763
gen7ou-601726909,[Gen 7] OU,1087.0,1499635808
gen7ou-601727702,[Gen 7] OU,1068.0,1499635618
gen7ou-601728135,[Gen 7] OU,1361.0,1499635819
gen7ou-601728579,[Gen 7] OU,1145.0,1499635998
gen7ou-601729171,[Gen 7] OU,1220.0,1499636110
gen7ou-602232194,[Gen 7] OU,1048.0,1499733520
gen7ou-602237490,[Gen 7] OU,1124.0,1499732994
gen7ou-602240559,[Gen 7] OU,1854.0,1499733018
gen7ou-602240838,[Gen 7] OU,1631.0,1499732955
gen7ou-602241099,[Gen 7] OU,1177.0,1499732860
gen7ou-602241740,[Gen 7] OU,1331.0,1499733815
gen7ou-602241996,[Gen 7] OU,1104.0,1499733006
gen7ou-602242079,[Gen 7] OU,1416.0,1499732895
gen7ou-602242123,[Gen 7] OU,1106.0,1499732977
gen7ou-602242333,[Gen 7] OU,1069.0,1499732964
gen7ou-602242581,[Gen 7] OU,1040.0,1499733326
gen7ou-602242771,[Gen 7] OU,1744.0,1499732975
gen7ou-602243083,[Gen 7] OU,1169.0,1499733392
gen7ou-602243131,[Gen 7] OU,1111.0,1499733209
gen7ou-602243179,[Gen 7] OU,1821.0,1499733051
gen7ou-602243226,[Gen 7] OU,1112.0,1499733039
gen7ou-602243624,[Gen 7] OU,1429.0,1499733462
gen7ou-602243998,[Gen 7] OU,1330.0,1499733235
gen7ou-602244197,[Gen 7] OU,1019.0,1499733295
gen7ou-602244208,[Gen 7] OU,1835.0,1499733074
gen7ou-602244259,[Gen 7] OU,1119.0,1499733800
gen7ou-602244548,[Gen 7] OU,1131.0,1499733389
gen7ou-602244607,[Gen 7] OU,1216.0,1499733413
gen7ou-602244655,[Gen 7] OU,1155.0,1499733367
gen7ou-602245013,[Gen 7] OU,1046.0,1499733464
gen7ou-602245220,[Gen 7] OU,1132.0,1499733803
gen7ou-602245313,[Gen 7] OU,1022.0,1499733381
gen7ou-602245630,[Gen 7] OU,1083.0,1499733458
gen7ou-602245665,[Gen 7] OU,1747.0,1499733493
gen7ou-602246661,[Gen 7] OU,1143.0,1499733492
gen7ou-602246892,[Gen 7] OU,1397.0,1499733819
gen7ou-602247073,[Gen 7] OU,1215.0,1499733753
gen7ou-602247427,[Gen 7] OU,1174.0,1499733797
gen7ou-602247469,[Gen 7] OU,1094.0,1499733770
gen7ou-602686614,[Gen 7] OU,1226.0,1499819894
gen7ou-602687155,[Gen 7] OU,1724.0,1499819209
gen7ou-602689144,[Gen 7] OU,1517.0,1499819490
gen7ou-602689273,[Gen 7] OU,1244.0,1499819120
gen7ou-602689324,[Gen 7] OU,1651.0,1499819241
gen7ou-602689516,[Gen 7] OU,1049.0,1499819047
gen7ou-602689953,[Gen 7] OU,1325.0,1499819125
gen7ou-602690355,[Gen 7] OU,1425.0,1499819395
gen7ou-602690427,[Gen 7] OU,1195.0,1499819054
gen7ou-602690507,[Gen 7] OU,1041.0,1499818979
